"Store","year","month","month_name","split","trading_days","actual_monthly_sales","forecast_monthly_sales","avg_daily_actual","avg_daily_forecast","monthly_error","monthly_ape","upper_95_monthly","lower_95_monthly","excellent_days","poor_days"
1100,2014,3,"Mar","train","26","135820","144574","5224","5561","-8754","6.45","229646","59502","5","12"
1100,2014,4,"Apr","train","16","91727","87296","5733","5456","4431","4.83","139648","34944","3","4"
1100,2014,5,"May","train","23","142052","132163","6176","5746","9889","6.96","207419","56907","6","12"
1100,2014,6,"Jun","train","23","126932","125628","5519","5462","1304","1.03","200884","50372","3","6"
1100,2014,7,"Jul","train","27","132294","146493","4900","5426","-14199","10.73","234837","58149","11","10"
1100,2014,8,"Aug","train","26","126093","133760","4850","5145","-7667","6.08","218832","48688","10","7"
1100,2014,9,"Sep","train","26","130965","138503","5037","5327","-7538","5.76","223575","53431","5","11"
1100,2014,10,"Oct","train","26","128962","135350","4960","5206","-6388","4.95","220422","50278","8","8"
1100,2014,11,"Nov","train","24","135695","131119","5654","5463","4576","3.37","209647","52591","8","5"
1100,2014,12,"Dec","train","25","163687","155115","6547","6205","8572","5.24","236915","73315","2","10"
1100,2015,1,"Jan","test","26","135440","134247","5209","5163","1193","0.88","219319","49175","6","6"
1100,2015,2,"Feb","test","24","116797","128262","4867","5344","-11465","9.82","206790","49734","7","7"
1100,2015,3,"Mar","test","26","133371","145582","5130","5599","-12211","9.16","230654","60510","9","12"
1100,2015,4,"Apr","test","24","127132","129962","5297","5415","-2830","2.23","208490","51434","3","6"
1100,2015,5,"May","test","23","114996","127165","5000","5529","-12169","10.58","202421","51909","9","6"
1100,2015,6,"Jun","test","25","137326","137125","5493","5485","201","0.15","218925","55325","4","8"
1100,2015,7,"Jul","test","27","132736","144474","4916","5351","-11738","8.84","232818","56130","8","8"
1101,2013,1,"Jan","train","12","104590","112651","8716","9388","-8061","7.71","162595","62707","4","4"
1101,2013,2,"Feb","train","24","215821","226579","8993","9441","-10758","4.98","326467","126691","9","4"
1101,2013,3,"Mar","train","25","252879","240842","10115","9634","12037","4.76","344892","136792","11","4"
1101,2013,4,"Apr","train","25","236360","243791","9454","9752","-7431","3.14","347841","139741","10","3"
1101,2013,5,"May","train","24","236867","231099","9869","9629","5768","2.44","330987","131211","10","2"
1101,2013,6,"Jun","train","25","230708","239610","9228","9584","-8902","3.86","343660","135560","12","4"
1101,2013,7,"Jul","train","27","255871","262435","9477","9720","-6564","2.57","374809","150061","4","6"
1101,2013,8,"Aug","train","27","267186","261647","9896","9691","5539","2.07","374021","149273","11","3"
1101,2013,9,"Sep","train","25","224358","239917","8974","9597","-15559","6.93","343967","135867","6","5"
1101,2013,10,"Oct","train","26","232328","243192","8936","9354","-10864","4.68","351404","134980","14","4"
1101,2013,11,"Nov","train","26","264125","259828","10159","9993","4297","1.63","368040","151616","12","1"
1101,2013,12,"Dec","train","24","289758","263737","12073","10989","26021","8.98","363625","163849","3","7"
1101,2014,1,"Jan","train","26","249115","252232","9581","9701","-3117","1.25","360444","144020","7","6"
1101,2014,2,"Feb","train","24","230732","234518","9614","9772","-3786","1.64","334406","134630","9","4"
1101,2014,3,"Mar","train","26","247758","261570","9529","10060","-13812","5.57","369782","153358","10","5"
1101,2014,4,"Apr","train","24","248763","238926","10365","9955","9837","3.95","338814","139038","5","4"
1101,2014,5,"May","train","25","247076","250177","9883","10007","-3101","1.26","354227","146127","9","4"
1101,2014,6,"Jun","train","24","244876","239535","10203","9981","5341","2.18","339423","139647","9","3"
1101,2014,7,"Jul","train","27","268745","268683","9954","9951","62","0.02","381057","156309","6","3"
1101,2014,8,"Aug","train","26","258748","260742","9952","10029","-1994","0.77","368954","152530","15","1"
1101,2014,9,"Sep","train","26","256319","258092","9858","9927","-1773","0.69","366304","149880","7","2"
1101,2014,10,"Oct","train","26","244645","251439","9409","9671","-6794","2.78","359651","143227","9","4"
1101,2014,11,"Nov","train","25","271493","258010","10860","10320","13483","4.97","362060","153960","11","1"
1101,2014,12,"Dec","train","25","301763","281555","12071","11262","20208","6.70","385605","177505","5","4"
1101,2015,1,"Jan","test","26","264226","259482","10163","9980","4744","1.80","367694","151270","12","1"
1101,2015,2,"Feb","test","24","228371","242457","9515","10102","-14086","6.17","342345","142569","15","4"
1101,2015,3,"Mar","test","26","268474","271883","10326","10457","-3409","1.27","380095","163671","11","5"
1101,2015,4,"Apr","test","24","257937","246511","10747","10271","11426","4.43","346399","146623","6","8"
1101,2015,5,"May","test","23","243578","235202","10590","10226","8376","3.44","330928","139476","14","2"
1101,2015,6,"Jun","test","26","268932","270573","10344","10407","-1641","0.61","378785","162361","9","4"
1101,2015,7,"Jul","test","27","280981","277546","10407","10279","3435","1.22","389920","165172","6","3"
1102,2013,1,"Jan","train","12","80941","81691","6745","6808","-750","0.93","108427","54955","3","2"
1102,2013,2,"Feb","train","24","164012","165743","6834","6906","-1731","1.06","219215","112271","12","3"
1102,2013,3,"Mar","train","25","182259","175769","7290","7031","6490","3.56","231469","120069","12","1"
1102,2013,4,"Apr","train","25","175420","175562","7017","7022","-142","0.08","231262","119862","11","0"
1102,2013,5,"May","train","23","164670","159803","7160","6948","4867","2.96","211047","108559","12","0"
1102,2013,6,"Jun","train","25","160708","171340","6428","6854","-10632","6.62","227040","115640","12","3"
1102,2013,7,"Jul","train","27","189710","190184","7026","7044","-474","0.25","250340","130028","13","2"
1102,2013,8,"Aug","train","26","170369","175926","6553","6766","-5557","3.26","233854","117998","6","1"
1102,2013,9,"Sep","train","25","157907","167769","6316","6711","-9862","6.25","223469","112069","10","2"
1102,2013,10,"Oct","train","26","180764","181203","6952","6969","-439","0.24","239131","123275","13","1"
1102,2013,11,"Nov","train","25","177481","176020","7099","7041","1461","0.82","231720","120320","8","1"
1102,2013,12,"Dec","train","24","194870","182751","8120","7615","12119","6.22","236223","129279","7","2"
1102,2014,1,"Jan","train","25","168860","171013","6754","6841","-2153","1.28","226713","115313","11","5"
1102,2014,2,"Feb","train","24","168140","168323","7006","7013","-183","0.11","221795","114851","13","0"
1102,2014,3,"Mar","train","26","184585","186652","7099","7179","-2067","1.12","244580","128724","12","0"
1102,2014,4,"Apr","train","24","174941","170140","7289","7089","4801","2.74","223612","116668","6","3"
1102,2014,5,"May","train","25","175809","177394","7032","7096","-1585","0.90","233094","121694","13","2"
1102,2014,6,"Jun","train","23","166541","160688","7241","6986","5853","3.51","211932","109444","6","1"
1102,2015,1,"Jan","test","25","182948","173587","7318","6943","9361","5.12","229287","117887","10","2"
1102,2015,2,"Feb","test","24","167870","169590","6995","7066","-1720","1.02","223062","116118","12","1"
1102,2015,3,"Mar","test","26","185741","188266","7144","7241","-2525","1.36","246194","130338","12","1"
1102,2015,4,"Apr","test","24","165039","170835","6877","7118","-5796","3.51","224307","117363","10","1"
1102,2015,5,"May","test","23","160924","163680","6997","7117","-2756","1.71","214924","112436","16","1"
1102,2015,6,"Jun","test","25","175628","177086","7025","7083","-1458","0.83","232786","121386","6","1"
1102,2015,7,"Jul","test","27","185244","192595","6861","7133","-7351","3.97","252751","132439","10","3"
1103,2013,1,"Jan","train","12","40694","49435","3391","4120","-8741","21.48","78619","20251","5","3"
1103,2013,2,"Feb","train","24","108536","106898","4522","4454","1638","1.51","165266","48530","5","7"
1103,2013,3,"Mar","train","25","114491","112044","4580","4482","2447","2.14","172844","51244","6","4"
1103,2013,4,"Apr","train","25","106121","113276","4245","4531","-7155","6.74","174076","52476","8","7"
1103,2013,5,"May","train","23","102797","103387","4469","4495","-590","0.57","159323","47451","13","2"
1103,2013,6,"Jun","train","25","100736","110260","4029","4410","-9524","9.45","171060","49460","11","6"
1103,2013,7,"Jul","train","27","124258","124207","4602","4600","51","0.04","189871","58543","4","8"
1103,2013,8,"Aug","train","27","113930","117619","4220","4356","-3689","3.24","183283","51955","4","4"
1103,2013,9,"Sep","train","25","97589","109829","3904","4393","-12240","12.54","170629","49029","6","10"
1103,2013,10,"Oct","train","26","112736","116441","4336","4479","-3705","3.29","179673","53209","10","5"
1103,2013,11,"Nov","train","26","122140","125473","4698","4826","-3333","2.73","188705","62241","11","4"
1103,2013,12,"Dec","train","24","142217","132391","5926","5516","9826","6.91","190759","74023","2","9"
1103,2014,1,"Jan","train","26","119884","119566","4611","4599","318","0.27","182798","56334","6","4"
1103,2014,2,"Feb","train","24","114005","118991","4750","4958","-4986","4.37","177359","60623","7","7"
1103,2014,3,"Mar","train","26","125245","130402","4817","5015","-5157","4.12","193634","67170","7","6"
1103,2014,4,"Apr","train","24","126869","119856","5286","4994","7013","5.53","178224","61488","6","5"
1103,2014,5,"May","train","25","125161","125633","5006","5025","-472","0.38","186433","64833","9","5"
1103,2014,6,"Jun","train","23","118104","113573","5135","4938","4531","3.84","169509","57637","5","3"
1103,2014,7,"Jul","train","27","137452","136710","5091","5063","742","0.54","202374","71046","11","3"
1103,2014,8,"Aug","train","26","124460","126684","4787","4872","-2224","1.79","189916","63452","10","5"
1103,2014,9,"Sep","train","26","131622","127281","5062","4895","4341","3.30","190513","64049","6","5"
1103,2014,10,"Oct","train","26","131241","129182","5048","4969","2059","1.57","192414","65950","13","1"
1103,2014,11,"Nov","train","25","145541","133206","5822","5328","12335","8.48","194006","72406","9","2"
1103,2014,12,"Dec","train","25","166406","149913","6656","5997","16493","9.91","210713","89113","3","6"
1103,2015,1,"Jan","test","26","150801","132867","5800","5110","17934","11.89","196099","69635","5","6"
1103,2015,2,"Feb","test","24","126814","131088","5284","5462","-4274","3.37","189456","72720","5","6"
1103,2015,3,"Mar","test","26","152099","143668","5850","5526","8431","5.54","206900","80436","4","5"
1103,2015,4,"Apr","test","24","146295","131585","6096","5483","14710","10.06","189953","73217","5","8"
1103,2015,5,"May","test","23","136254","126394","5924","5495","9860","7.24","182330","70458","7","1"
1103,2015,6,"Jun","test","25","148522","136727","5941","5469","11795","7.94","197527","75927","5","6"
1103,2015,7,"Jul","test","27","162126","150329","6005","5568","11797","7.28","215993","84665","7","5"
1104,2013,1,"Jan","train","12","60668","63098","5056","5258","-2430","4.01","90686","35510","5","2"
1104,2013,2,"Feb","train","24","120481","125700","5020","5238","-5219","4.33","180876","70524","5","6"
1104,2013,3,"Mar","train","25","143376","136531","5735","5461","6845","4.77","194006","79056","8","7"
1104,2013,4,"Apr","train","25","130538","134106","5222","5364","-3568","2.73","191581","76631","10","5"
1104,2013,5,"May","train","23","133325","126620","5797","5505","6705","5.03","179497","73743","12","3"
1104,2013,6,"Jun","train","25","130553","137246","5222","5490","-6693","5.13","194721","79771","8","5"
1104,2013,7,"Jul","train","27","149528","148227","5538","5490","1301","0.87","210300","86154","6","6"
1104,2013,8,"Aug","train","26","141469","142751","5441","5490","-1282","0.91","202525","82977","8","4"
1104,2013,9,"Sep","train","25","128675","133429","5147","5337","-4754","3.69","190904","75954","7","9"
1104,2013,10,"Oct","train","26","135786","138178","5223","5315","-2392","1.76","197952","78404","11","5"
1104,2013,11,"Nov","train","25","139559","138744","5582","5550","815","0.58","196219","81269","10","4"
1104,2013,12,"Dec","train","24","160187","146444","6674","6102","13743","8.58","201620","91268","3","5"
1104,2014,1,"Jan","train","25","131874","134159","5275","5366","-2285","1.73","191634","76684","4","7"
1104,2014,2,"Feb","train","24","125206","128844","5217","5369","-3638","2.91","184020","73668","9","2"
1104,2014,3,"Mar","train","26","139113","145911","5351","5612","-6798","4.89","205685","86137","12","8"
1104,2014,4,"Apr","train","24","134674","130514","5611","5438","4160","3.09","185690","75338","11","3"
1104,2014,5,"May","train","25","138784","141914","5551","5677","-3130","2.26","199389","84439","11","5"
1104,2014,6,"Jun","train","23","137689","129109","5986","5613","8580","6.23","181986","76232","2","5"
1104,2015,1,"Jan","test","25","136142","137499","5446","5500","-1357","1.00","194974","80024","14","4"
1104,2015,2,"Feb","test","24","117829","130392","4910","5433","-12563","10.66","185568","75216","12","3"
1104,2015,3,"Mar","test","26","141179","146626","5430","5639","-5447","3.86","206400","86852","9","7"
1104,2015,4,"Apr","test","24","134973","132259","5624","5511","2714","2.01","187435","77083","5","7"
1104,2015,5,"May","test","23","126962","131325","5520","5710","-4363","3.44","184202","78448","13","4"
1104,2015,6,"Jun","test","25","138599","141958","5544","5678","-3359","2.42","199433","84483","6","8"
1104,2015,7,"Jul","test","27","150697","153463","5581","5684","-2766","1.84","215536","91390","11","2"
1105,2013,1,"Jan","train","12","39785","44423","3315","3702","-4638","11.66","75611","13235","5","4"
1105,2013,2,"Feb","train","24","87138","94212","3631","3926","-7074","8.12","156588","31836","6","7"
1105,2013,3,"Mar","train","25","98924","97864","3957","3915","1060","1.07","162839","32889","8","6"
1105,2013,4,"Apr","train","25","87925","99151","3517","3966","-11226","12.77","164126","34176","9","7"
1105,2013,5,"May","train","23","90516","92199","3935","4009","-1683","1.86","151976","32422","9","6"
1105,2013,6,"Jun","train","25","88393","100612","3536","4024","-12219","13.82","165587","35637","8","8"
1105,2013,7,"Jul","train","27","109766","111592","4065","4133","-1826","1.66","181765","41419","3","11"
1105,2013,8,"Aug","train","27","107317","110415","3975","4089","-3098","2.89","180588","40242","6","5"
1105,2013,9,"Sep","train","25","90401","100472","3616","4019","-10071","11.14","165447","35497","7","9"
1105,2013,10,"Oct","train","26","92935","101732","3574","3913","-8797","9.47","169306","34158","12","7"
1105,2013,11,"Nov","train","25","101230","108362","4049","4334","-7132","7.05","173337","43387","8","7"
1105,2013,12,"Dec","train","24","130806","119718","5450","4988","11088","8.48","182094","57342","3","13"
1105,2014,1,"Jan","train","26","107099","110511","4119","4250","-3412","3.19","178085","42937","8","7"
1105,2014,2,"Feb","train","24","109070","108110","4545","4505","960","0.88","170486","45734","8","7"
1105,2014,3,"Mar","train","26","110171","118003","4237","4539","-7832","7.11","185577","50429","8","9"
1105,2014,4,"Apr","train","24","115497","107656","4812","4486","7841","6.79","170032","45280","1","7"
1105,2014,5,"May","train","25","116691","115643","4668","4626","1048","0.90","180618","50668","6","5"
1105,2014,6,"Jun","train","23","116232","106596","5054","4635","9636","8.29","166373","46819","6","7"
1105,2014,7,"Jul","train","27","128098","125698","4744","4655","2400","1.87","195871","55525","6","6"
1105,2014,8,"Aug","train","26","126632","121728","4870","4682","4904","3.87","189302","54154","5","5"
1105,2014,9,"Sep","train","26","122892","119455","4727","4594","3437","2.80","187029","51881","6","5"
1105,2014,10,"Oct","train","26","119833","116413","4609","4477","3420","2.85","183987","48839","8","5"
1105,2014,11,"Nov","train","24","134847","118188","5619","4925","16659","12.35","180564","55812","7","4"
1105,2014,12,"Dec","train","25","154893","138397","6196","5536","16496","10.65","203372","73422","2","14"
1105,2015,1,"Jan","test","26","133902","125668","5150","4833","8234","6.15","193242","58094","7","6"
1105,2015,2,"Feb","test","24","119878","122009","4995","5084","-2131","1.78","184385","59633","8","6"
1105,2015,3,"Mar","test","26","135376","133334","5207","5128","2042","1.51","200908","65760","7","8"
1105,2015,4,"Apr","test","24","132962","121181","5540","5049","11781","8.86","183557","58805","7","9"
1105,2015,5,"May","test","23","128256","118588","5576","5156","9668","7.54","178365","58811","5","1"
1105,2015,6,"Jun","test","25","139671","131368","5587","5255","8303","5.94","196343","66393","5","9"
1105,2015,7,"Jul","test","27","136558","141311","5058","5234","-4753","3.48","211484","71138","4","6"
1106,2013,1,"Jan","train","12","51595","54644","4300","4554","-3049","5.91","76100","33188","5","1"
1106,2013,2,"Feb","train","24","107923","110606","4497","4609","-2683","2.49","153518","67694","13","1"
1106,2013,3,"Mar","train","25","124035","115999","4961","4640","8036","6.48","160699","71299","8","2"
1106,2013,4,"Apr","train","25","110478","118058","4419","4722","-7580","6.86","162758","73358","13","1"
1106,2013,5,"May","train","24","111092","110485","4629","4604","607","0.55","153397","67573","16","0"
1106,2013,6,"Jun","train","25","108257","114418","4330","4577","-6161","5.69","159118","69718","13","1"
1106,2013,7,"Jul","train","27","124704","128593","4619","4763","-3889","3.12","176869","80317","12","3"
1106,2013,8,"Aug","train","27","136254","128348","5046","4754","7906","5.80","176624","80072","13","1"
1106,2013,9,"Sep","train","25","112297","117992","4492","4720","-5695","5.07","162692","73292","10","1"
1106,2013,10,"Oct","train","26","113376","119913","4361","4612","-6537","5.77","166401","73425","14","4"
1106,2013,11,"Nov","train","26","131376","126912","5053","4881","4464","3.40","173400","80424","13","0"
1106,2013,12,"Dec","train","24","154299","135131","6429","5630","19168","12.42","178043","92219","8","8"
1106,2014,1,"Jan","train","26","119315","123705","4589","4758","-4390","3.68","170193","77217","10","2"
1106,2014,2,"Feb","train","24","109947","115389","4581","4808","-5442","4.95","158301","72477","10","2"
1106,2014,3,"Mar","train","26","118601","127118","4562","4889","-8517","7.18","173606","80630","11","5"
1106,2014,4,"Apr","train","24","121090","116822","5045","4868","4268","3.52","159734","73910","7","5"
1106,2014,5,"May","train","25","115398","119308","4616","4772","-3910","3.39","164008","74608","14","2"
1106,2014,6,"Jun","train","24","118393","116488","4933","4854","1905","1.61","159400","73576","13","2"
1106,2014,7,"Jul","train","27","130202","132862","4822","4921","-2660","2.04","181138","84586","16","1"
1106,2014,8,"Aug","train","26","125876","128609","4841","4947","-2733","2.17","175097","82121","15","1"
1106,2014,9,"Sep","train","26","125649","128261","4833","4933","-2612","2.08","174749","81773","12","2"
1106,2014,10,"Oct","train","26","121161","124766","4660","4799","-3605","2.98","171254","78278","7","2"
1106,2014,11,"Nov","train","25","134339","126795","5374","5072","7544","5.62","171495","82095","11","1"
1106,2014,12,"Dec","train","25","161138","145607","6446","5824","15531","9.64","190307","100907","8","4"
1106,2015,1,"Jan","test","26","124513","126847","4789","4879","-2334","1.87","173335","80359","13","2"
1106,2015,2,"Feb","test","24","116619","120172","4859","5007","-3553","3.05","163084","77260","12","1"
1106,2015,3,"Mar","test","26","137893","134654","5304","5179","3239","2.35","181142","88166","13","1"
1106,2015,4,"Apr","test","24","123543","121276","5148","5053","2267","1.83","164188","78364","6","3"
1106,2015,5,"May","test","23","114063","112831","4959","4906","1232","1.08","153955","71707","16","1"
1106,2015,6,"Jun","test","26","132379","133009","5092","5116","-630","0.48","179497","86521","9","5"
1106,2015,7,"Jul","test","27","137645","137946","5098","5109","-301","0.22","186222","89670","13","1"
1107,2013,1,"Jan","train","12","68185","71007","5682","5917","-2822","4.14","114027","27987","2","3"
1107,2013,2,"Feb","train","24","140576","143847","5857","5994","-3271","2.33","229887","57807","6","5"
1107,2013,3,"Mar","train","25","170060","158264","6802","6331","11796","6.94","247889","68639","6","6"
1107,2013,4,"Apr","train","25","154915","155744","6197","6230","-829","0.54","245369","66119","8","8"
1107,2013,5,"May","train","23","151585","143657","6591","6246","7928","5.23","226112","61202","3","4"
1107,2013,6,"Jun","train","25","147887","155478","5915","6219","-7591","5.13","245103","65853","8","7"
1107,2013,7,"Jul","train","27","168568","169589","6243","6281","-1021","0.61","266384","72794","6","9"
1107,2013,8,"Aug","train","27","155387","160360","5755","5939","-4973","3.20","257155","63565","5","10"
1107,2013,9,"Sep","train","25","139912","149351","5596","5974","-9439","6.75","238976","59726","6","8"
1107,2013,10,"Oct","train","26","149683","155462","5757","5979","-5779","3.86","248672","62252","10","7"
1107,2013,11,"Nov","train","25","142277","148228","5691","5929","-5951","4.18","237853","58603","7","7"
1107,2013,12,"Dec","train","24","168979","161561","7041","6732","7418","4.39","247601","75521","5","7"
1107,2014,1,"Jan","train","25","147397","149669","5896","5987","-2272","1.54","239294","60044","4","10"
1107,2014,2,"Feb","train","24","143987","147740","5999","6156","-3753","2.61","233780","61700","8","7"
1107,2014,3,"Mar","train","26","169889","170454","6534","6556","-565","0.33","263664","77244","3","9"
1107,2014,4,"Apr","train","24","158570","151592","6607","6316","6978","4.40","237632","65552","4","8"
1107,2014,5,"May","train","25","162463","161218","6499","6449","1245","0.77","250843","71593","9","5"
1107,2014,6,"Jun","train","23","160854","147983","6994","6434","12871","8.00","230438","65528","3","5"
1107,2015,1,"Jan","test","25","158492","153055","6340","6122","5437","3.43","242680","63430","9","6"
1107,2015,2,"Feb","test","24","136609","149642","5692","6235","-13033","9.54","235682","63602","7","9"
1107,2015,3,"Mar","test","26","168453","173254","6479","6664","-4801","2.85","266464","80044","7","11"
1107,2015,4,"Apr","test","24","154886","152918","6454","6372","1968","1.27","238958","66878","7","7"
1107,2015,5,"May","test","23","149014","148592","6479","6461","422","0.28","231047","66137","7","2"
1107,2015,6,"Jun","test","25","169888","164405","6796","6576","5483","3.23","254030","74780","4","11"
1107,2015,7,"Jul","test","27","168268","173843","6232","6439","-5575","3.31","270638","77048","6","9"
1108,2013,1,"Jan","train","12","65562","65500","5464","5458","62","0.09","104656","26344","5","2"
1108,2013,2,"Feb","train","24","127544","131534","5314","5481","-3990","3.13","209846","53222","6","6"
1108,2013,3,"Mar","train","25","148065","136731","5923","5469","11334","7.65","218306","55156","7","5"
1108,2013,4,"Apr","train","25","132135","140633","5285","5625","-8498","6.43","222208","59058","9","6"
1108,2013,5,"May","train","24","131119","130637","5463","5443","482","0.37","208949","52325","9","2"
1108,2013,6,"Jun","train","25","123420","133910","4937","5356","-10490","8.50","215485","52335","11","6"
1108,2013,7,"Jul","train","27","149978","154175","5555","5710","-4197","2.80","242276","66074","5","6"
1108,2013,8,"Aug","train","27","140913","141856","5219","5254","-943","0.67","229957","53755","5","6"
1108,2013,9,"Sep","train","25","132492","140665","5300","5627","-8173","6.17","222240","59090","4","10"
1108,2013,10,"Oct","train","25","133520","138896","5341","5556","-5376","4.03","220471","57321","5","4"
1108,2013,11,"Nov","train","25","142606","141222","5704","5649","1384","0.97","222797","59647","5","4"
1108,2013,12,"Dec","train","24","172776","155071","7199","6461","17705","10.25","233383","76759","3","10"
1108,2014,1,"Jan","train","26","141945","147627","5459","5678","-5682","4.00","232465","62789","7","9"
1108,2014,2,"Feb","train","24","133200","136734","5550","5697","-3534","2.65","215046","58422","4","7"
1108,2014,3,"Mar","train","26","142221","150213","5470","5777","-7992","5.62","235051","65375","5","9"
1108,2014,4,"Apr","train","24","144726","138227","6030","5759","6499","4.49","216539","59915","4","10"
1108,2014,5,"May","train","25","141171","140107","5647","5604","1064","0.75","221682","58532","10","7"
1108,2014,6,"Jun","train","24","143922","137075","5997","5711","6847","4.76","215387","58763","7","5"
1108,2014,7,"Jul","train","27","155306","158081","5752","5855","-2775","1.79","246182","69980","6","5"
1108,2014,8,"Aug","train","26","135324","141810","5205","5454","-6486","4.79","226648","56972","7","4"
1108,2014,9,"Sep","train","26","150589","152703","5792","5873","-2114","1.40","237541","67865","8","6"
1108,2014,10,"Oct","train","25","142814","144101","5713","5764","-1287","0.90","225676","62526","5","5"
1108,2014,11,"Nov","train","24","154485","140705","6437","5863","13780","8.92","219017","62393","9","2"
1108,2014,12,"Dec","train","25","179550","167164","7182","6687","12386","6.90","248739","85589","0","10"
1108,2015,1,"Jan","test","26","150122","149514","5774","5751","608","0.41","234352","64676","7","4"
1108,2015,2,"Feb","test","24","135141","141936","5631","5914","-6795","5.03","220248","63624","7","7"
1108,2015,3,"Mar","test","26","158333","160170","6090","6160","-1837","1.16","245008","75332","9","7"
1108,2015,4,"Apr","test","24","144067","142836","6003","5952","1231","0.85","221148","64524","2","10"
1108,2015,5,"May","test","23","131188","131400","5704","5713","-212","0.16","206449","56351","8","2"
1108,2015,6,"Jun","test","26","160522","157219","6174","6047","3303","2.06","242057","72381","5","7"
1108,2015,7,"Jul","test","27","159834","162965","5920","6036","-3131","1.96","251066","74864","8","7"
1109,2013,1,"Jan","train","12","54190","56738","4516","4728","-2548","4.70","83786","29690","3","2"
1109,2013,2,"Feb","train","24","115328","116627","4805","4859","-1299","1.13","170723","62531","5","3"
1109,2013,3,"Mar","train","25","124393","119343","4976","4774","5050","4.06","175693","62993","8","2"
1109,2013,4,"Apr","train","25","118303","122353","4732","4894","-4050","3.42","178703","66003","13","2"
1109,2013,5,"May","train","23","117329","112995","5101","4913","4334","3.69","164837","61153","9","2"
1109,2013,6,"Jun","train","25","112661","119753","4506","4790","-7092","6.29","176103","63403","12","4"
1109,2013,7,"Jul","train","27","135938","136313","5035","5049","-375","0.28","197171","75455","6","5"
1109,2013,8,"Aug","train","26","122878","124845","4726","4802","-1967","1.60","183449","66241","5","6"
1109,2013,9,"Sep","train","25","111856","119375","4474","4775","-7519","6.72","175725","63025","8","8"
1109,2013,10,"Oct","train","26","123355","126511","4744","4866","-3156","2.56","185115","67907","10","5"
1109,2013,11,"Nov","train","25","127287","124250","5091","4970","3037","2.39","180600","67900","9","5"
1109,2013,12,"Dec","train","24","151455","136177","6311","5674","15278","10.09","190273","82081","5","7"
1109,2014,1,"Jan","train","25","118055","119944","4722","4798","-1889","1.60","176294","63594","7","7"
1109,2014,2,"Feb","train","24","119270","119718","4970","4988","-448","0.38","173814","65622","11","4"
1109,2014,3,"Mar","train","26","121282","128722","4665","4951","-7440","6.13","187326","70118","6","7"
1109,2014,4,"Apr","train","24","123635","119279","5151","4970","4356","3.52","173375","65183","4","3"
1109,2014,5,"May","train","25","126503","126050","5060","5042","453","0.36","182400","69700","10","4"
1109,2014,6,"Jun","train","23","119822","114614","5210","4983","5208","4.35","166456","62772","6","1"
1109,2015,1,"Jan","test","25","123411","121507","4936","4860","1904","1.54","177857","65157","10","4"
1109,2015,2,"Feb","test","24","109087","121226","4545","5051","-12139","11.13","175322","67130","10","5"
1109,2015,3,"Mar","test","26","132015","131876","5078","5072","139","0.11","190480","73272","8","5"
1109,2015,4,"Apr","test","24","118102","120257","4921","5011","-2155","1.82","174353","66161","5","6"
1109,2015,5,"May","test","23","114598","116030","4983","5045","-1432","1.25","167872","64188","13","2"
1109,2015,6,"Jun","test","25","129823","127565","5193","5103","2258","1.74","183915","71215","7","5"
1109,2015,7,"Jul","test","27","129145","139837","4783","5179","-10692","8.28","200695","78979","7","4"
1110,2013,1,"Jan","train","12","48206","49994","4017","4166","-1788","3.71","77030","22958","5","2"
1110,2013,2,"Feb","train","24","99489","101849","4145","4244","-2360","2.37","155921","47777","7","3"
1110,2013,3,"Mar","train","25","116539","108699","4662","4348","7840","6.73","165024","52374","9","4"
1110,2013,4,"Apr","train","25","106745","111605","4270","4464","-4860","4.55","167930","55280","10","5"
1110,2013,5,"May","train","24","105277","102277","4387","4262","3000","2.85","156349","48205","8","2"
1110,2013,6,"Jun","train","25","96341","104042","3854","4162","-7701","7.99","160367","47717","11","7"
1110,2013,7,"Jul","train","27","108663","113523","4025","4205","-4860","4.47","174354","52692","7","12"
1110,2013,8,"Aug","train","27","116570","113260","4317","4195","3310","2.84","174091","52429","0","10"
1110,2013,9,"Sep","train","25","95719","105130","3829","4205","-9411","9.83","161455","48805","6","6"
1110,2013,10,"Oct","train","26","103385","109416","3976","4208","-6031","5.83","167994","50838","11","4"
1110,2013,11,"Nov","train","26","113340","114233","4359","4394","-893","0.79","172811","55655","10","5"
1110,2013,12,"Dec","train","24","133196","121717","5550","5072","11479","8.62","175789","67645","4","8"
1110,2014,1,"Jan","train","26","110164","112944","4237","4344","-2780","2.52","171522","54366","7","5"
1110,2014,2,"Feb","train","24","104651","106189","4360","4425","-1538","1.47","160261","52117","9","5"
1110,2014,3,"Mar","train","26","114877","119062","4418","4579","-4185","3.64","177640","60484","7","6"
1110,2014,4,"Apr","train","24","119928","109966","4997","4582","9962","8.31","164038","55894","2","8"
1110,2014,5,"May","train","25","109652","111044","4386","4442","-1392","1.27","167369","54719","10","4"
1110,2014,6,"Jun","train","24","109142","105462","4548","4394","3680","3.37","159534","51390","8","4"
1110,2014,7,"Jul","train","27","112632","117217","4172","4341","-4585","4.07","178048","56386","11","7"
1110,2014,8,"Aug","train","26","108385","113656","4169","4371","-5271","4.86","172234","55078","6","4"
1110,2014,9,"Sep","train","26","113126","114298","4351","4396","-1172","1.04","172876","55720","9","7"
1110,2014,10,"Oct","train","26","114413","113864","4401","4379","549","0.48","172442","55286","9","4"
